RepeatUnitSMILES,PropertyValue,TestFreq,TestFreqUnit,TestTemp,TestTempUnit
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.0035,100,kHz,270,C
*CC(CS(C)(=O)=O)O*,0.0035,0.1,kHz,50,C
*CC(*)c1ccc(Cl)c(Cl)c1,0.0035,10000,kHz,25,C
*CC(*)C,0.0035,0.001,KHz,95,C
*CC(*)(C)C(=O)OCC(C)C,0.0035,1000,kHz,25,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0035,0.001,kHz,-50,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0035,10,kHz,50,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0035,1,KHz,25,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0035,10,KHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0035,0.001,kHz,-100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0035,0.001,KHz,-100,C
*c8cccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4cccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)c4)c5C#N)c6C#N)c7C#N)c8,0.0035,0.01,kHz,-100,C
*c8cccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4cccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)c4)c5C#N)c6C#N)c7C#N)c8,0.0035,10,kHz,-50,C
*c8ccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)c5C#N)c6C#N)c7C#N)cc8,0.0035,1000,kHz,50,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7,0.0035,1,kHz,25,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.0035,100,KHz,190,C
*c7cccc(n6c(=O)c5ccc(Oc4ccc(C(C)(C)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3)cc4)cc5c6=O)c7,0.0035,1,kHz,200,C
*c7cccc(n6c(=O)c5ccc(Oc4ccc(C(C)(C)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3)cc4)cc5c6=O)c7,0.0035,10,kHz,150,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0035,0.00001,KHz,30,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0035,0.0001,KHz,30,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0035,0.001,KHz,30,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0035,0.01,KHz,30,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0035,0.1,KHz,30,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0035,1,KHz,30,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0035,10,KHz,120,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0035,0.001,KHz,165,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0035,1,KHz,165,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0035,1,KHz,200,C
*c6ccc(Cc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0035,0.1,kHz,25,C
*c6ccc(C(c5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)(C(F)(F)F)C(F)(F)F)cc6,0.0035,0.4,KHz,100,C
*c6ccc(C(c5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)(C(F)(F)F)C(F)(F)F)cc6,0.0035,0.1,KHz,250,C
*c6ccc(C(c5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)(C(F)(F)F)C(F)(F)F)cc6,0.0035,0.4,KHz,250,C
*C(C)COCC(C)COCC(C)n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O,0.00355,0.1,kHz,25,C
*Oc1ccc(C(*)=O)cc1,0.0036,10,kHz,25,C
*Oc%10ccc(C9(c6ccc(OC(=O)C25CC1C4CC3(C(*)=O)CC1C(C2)C(C3)C4C5)cc6)c7ccccc7c8ccccc89)cc%10,0.0036,10,kHz,50,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0036,0.1,kHz,0,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0036,100,kHz,0,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0036,0.1,kHz,-50,C
*c6cccc(S(=O)(=O)c5cccc(n4c(=O)c3ccc(S(=O)(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6,0.0036,1,kHz,25,C
*c6ccc(Oc5cccc(Oc4cccc(n3c(=O)c2cc1c(=C)n(*)c(=C)c1cc2c3=O)c4)c5C#N)cc6,0.0036,100,kHz,25,C
*c5ccc(Oc4ccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)cc4)cc5,0.0036,10,KHz,23,C
*c7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7,0.00366,10,KHz,25,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O,0.00369,0.01,kHz,50,C
*Sc1ccc(*)cc1,0.0037,10,KHz,165,C
*OCCCCOC(=O)c1ccc(C(*)=O)cc1,0.0037,0.1,kHz,250,C
*CC(CCl)(CCl)CO*,0.0037,0.1,kHz,50,C
*CC(*)(C)C(=O)OCC(C)C,0.0037,100,kHz,25,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0037,0.1,kHz,0,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0037,0.1,kHz,-50,C
*c8cccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4cccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)c4)c5C#N)c6C#N)c7C#N)c8,0.0037,100,kHz,-150,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7,0.0037,1,KHz,25,C
*c7ccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6)cc7,0.0037,0.001,kHz,25,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0037,10,KHz,30,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0037,10,KHz,165,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.0037,10,KHz,200,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0037,0.01,kHz,25,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.0037,0.1,kHz,50,C
*Oc4ccc(C(C)(CCC(=O)O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0038,100,kHz,-100,C
*Oc4ccc(C(C)(CCC(=O)O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0038,100,kHz,150,C
*Oc3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3,0.0038,1,kHz,105,C
*Oc3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3,0.0038,1,KHz,30,C
*Oc%10ccc(C9(c6ccc(OC(=O)C25CC1C4CC3(C(*)=O)CC1C(C2)C(C3)C4C5)cc6)c7ccccc7c8ccccc89)cc%10,0.0038,10,kHz,100,C
*CC1CC(*)OC(CCC)O1,0.0038,0.1,kHz,25,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0038,100,KHz,100,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0038,1,kHz,25,C
*c6ccc(Oc5ccc(n4c(=O)c3ccc(S(=O)(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0038,1,kHz,25,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.0038,0.01,kHz,50,C
*/C=C/C2OC(*)C3C(=O)N(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(=O)C23,0.0038,0.001,kHz,150,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.0039,100,kHz,100,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0039,100,kHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0039,0.001,kHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0039,1,kHz,0,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0039,0.01,kHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0039,0.01,KHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0039,0.1,KHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0039,10,KHz,0,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0039,100,KHz,25,C
*c7cccc(n6c(=O)c5ccc(Oc4ccc(C(C)(C)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3)cc4)cc5c6=O)c7,0.0039,10,kHz,200,C
*c7ccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)cc7,0.0039,10,kHz,25,C
*c6ccc(Cc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.0039,10,kHz,25,C
*c6ccc(C(c5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)(C(F)(F)F)C(F)(F)F)cc6,0.0039,0.1,kHz,200,C
*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,0.003957065,100,kHz,27,C
*Oc1ccc(*)cc1,0.00397351,1,kHz,250,C
Clc1cc2CCc3ccc(CCc1cc2)cc3Cl,0.004,0.06,kHz,25,C
*Sc1ccc(*)cc1,0.004,1,kHz,25,C
*Sc1ccc(*)cc1,0.004,80,KHz,165,C
*Oc3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3,0.004,0.1,KHz,90,C
*Oc%10ccc(C9(c6ccc(OC(=O)C25CC1C4CC3(C(*)=O)CC1C(C2)C(C3)C4C5)cc6)c7ccccc7c8ccccc89)cc%10,0.004,10,kHz,200,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,100,kHz,25,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,1,KHz,50,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,10,KHz,50,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,100,KHz,50,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,1000,KHz,50,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,1,KHz,100,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,10,KHz,100,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,100,KHz,100,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,100,KHz,150,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,100,KHz,200,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,1000,KHz,200,C
*NC(=O)Nc2ccc(Cc1ccc(*)cc1)cc2,0.004,1000,KHz,225,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.004,0.001,kHz,160,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.004,0.01,kHz,200,C
*CC1CC(*)OC(CCC)O1,0.004,1,kHz,25,C
*c9cccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)c9,0.004,0.01,kHz,0,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.004,1,KHz,0,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.004,10,KHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.004,0.01,kHz,-50,C
*c8cccc(Oc7cccc(Oc6cccc(Oc5cccc(Oc4cccc(n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O)c4)c5C#N)c6C#N)c7C#N)c8,0.004,0.1,kHz,-50,C
*c7ccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(S(=O)(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6)cc7,0.004,10,kHz,25,C
*c7ccc(Oc6ccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6)cc7,0.004,0.01,kHz,25,C
*c7ccc(Oc6ccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6)cc7,0.004,10,kHz,25,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.004,0.01,KHz,120,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.004,0.1,KHz,120,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.004,1,KHz,120,C
*c7ccc(C(C)(C)c6ccc(Oc5ccc4c(=O)n(c3cccc(n2c(=O)c1ccc(*)cc1c2=O)c3)c(=O)c4c5)cc6)cc7,0.004,0.01,KHz,200,C
*c6ccc(S(=O)(=O)c5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)cc6,0.004,0.1,kHz,50,C
*c6ccc(C(c5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)(C(F)(F)F)C(F)(F)F)cc6,0.004,10,KHz,150,C
*C(C)COCC(C)COCC(C)n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O,0.00406,10,kHz,75,C
*C(C)COCC(C)COCC(C)n3c(=O)c2cc1c(=O)n(*)c(=O)c1cc2c3=O,0.00407,0.001,kHz,25,C
*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,0.004072048,10,kHz,0,C
*Oc3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3,0.0041,0.1,KHz,30,C
*Oc%10ccc(C9(c6ccc(OC(=O)C25CC1C4CC3(C(*)=O)CC1C(C2)C(C3)C4C5)cc6)c7ccccc7c8ccccc89)cc%10,0.0041,10,kHz,250,C
*CC(CCl)(CCl)CO*,0.0041,100,kHz,-100,C
*CC(CCl)(CCl)CO*,0.0041,100,kHz,-50,C
*CC(CCl)(CCl)CO*,0.0041,100,kHz,0,C
*CC(*)c1cccc(Cl)c1,0.0041,100,kHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0041,1,kHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0041,0.001,KHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0041,100,KHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0041,1,kHz,-50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0041,100,kHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0041,10,kHz,0,C
*c8ccc(Cc7ccc(n6c(=O)c5ccc(Oc4cccc(C(C)(C)c3cccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)c3)c4)cc5c6=O)c(C)c7)cc8C,0.0041,10,kHz,25,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.0041,1,KHz,190,C
*c7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6)c7,0.0041,10,KHz,190,C
*c7ccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)c5)c6C#N)cc7,0.0041,1,kHz,25,C
*c7ccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)cc5)c6C#N)cc7,0.0041,100,kHz,25,C
*Oc4ccc(C(C)(CCC(=O)O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0042,0.1,kHz,0,C
*Oc4ccc(C(C)(CCC(=O)O)c3ccc(Oc2ccc(C(=O)c1ccc(*)cc1)cc2)cc3)cc4,0.0042,10,kHz,-100,C
*Oc%10ccc(C9(c6ccc(OC(=O)C25CC1C4CC3(C(*)=O)CC1C(C2)C(C3)C4C5)cc6)c7ccccc7c8ccccc89)cc%10,0.0042,10,kHz,150,C
*Oc%10ccc(C9(c6ccc(OC(=O)C25CC1C4CC3(C(*)=O)CC1C(C2)C(C3)C4C5)cc6)c7ccccc7c8ccccc89)cc%10,0.0042,10,kHz,300,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.0042,0.1,kHz,200,C
*NC(=O)c4ccc3c(=O)n(c2ccc(Cc1ccc(*)cc1)cc2)c(=O)c3c4,0.0042,1000,kHz,270,C
*CC(*)c1ccc(Cl)c(Cl)c1,0.0042,1000,kHz,25,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5cccc(n4c(=O)c3ccc(C(c2ccc1c(=O)n(*)c(=O)c1c2)(C(F)(F)F)C(F)(F)F)cc3c4=O)c5)c6C#N)c7C#N)c8C#N)cc9,0.0042,100,kHz,50,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(Oc2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0042,10,kHz,0,C
*c9ccc(Oc8cccc(Oc7cccc(Oc6cccc(Oc5ccc(n4c(=O)c3ccc(C(=O)c2ccc1c(=O)n(*)c(=O)c1c2)cc3c4=O)cc5)c6C#N)c7C#N)c8C#N)cc9,0.0042,0.01,kHz,-50,C
